Time	Device Name	Type	PID	Tag	Message
07-07 20:56:39.859	Samsung SM-G996B	Debug	1400	LocalDisplayAdapter	updateActiveModeLocked for d=4633128672291735937, mActiveModeId=3, mActiveSfDisplayMode=DisplayMode{id=2, width=1080, height=2400, xDpi=391.885, yDpi=393.29, refreshRate=60.000004, appVsyncOffsetNanos=0, presentationDeadlineNanos=17666666, group=0}
07-07 20:56:39.858	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[FragmentManager](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[FragmentManager](IntPtr handle, JniHandleOwnership transfer)
   at AndroidX.Fragment.App.Fragment.get_ChildFragmentManager()
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellContentFragment.OnCreateView(LayoutInflater inflater, ViewGroup container, Bundle savedInstanceState)
   at AndroidX.Fragment.App.Fragment.n_OnCreateView_Landroid_view_LayoutInflater_Landroid_view_ViewGroup_Landroid_os_Bundle_(IntPtr jnienv, IntPtr native__this, IntPtr native_inflater, IntPtr native_container, IntPtr native_savedInstanceState)
   at AndroidX.Fragment.App.Fragment.n_OnCreateView_Landroid_view_LayoutInflater_Landroid_view_ViewGroup_Landroid_os_Bundle__mm_wrapper(IntPtr jnienv, IntPtr native__this, IntPtr native_inflater, IntPtr native_container, IntPtr native_savedInstanceState)
07-07 20:56:39.858	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:39.858	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::25769
07-07 20:56:39.858	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'androidx/fragment/app/FragmentManagerImpl' (hash 0x72f317c9cc32acd8)
07-07 20:56:39.857	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[LayoutInflater](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[LayoutInflater](IntPtr handle, JniHandleOwnership transfer)
   at AndroidX.Fragment.App.Fragment.n_OnCreateView_Landroid_view_LayoutInflater_Landroid_view_ViewGroup_Landroid_os_Bundle_(IntPtr jnienv, IntPtr native__this, IntPtr native_inflater, IntPtr native_container, IntPtr native_savedInstanceState)
   at AndroidX.Fragment.App.Fragment.n_OnCreateView_Landroid_view_LayoutInflater_Landroid_view_ViewGroup_Landroid_os_Bundle__mm_wrapper(IntPtr jnienv, IntPtr native__this, IntPtr native_inflater, IntPtr native_container, IntPtr native_savedInstanceState)
07-07 20:56:39.857	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:39.857	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::28346
07-07 20:56:39.857	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'com/android/internal/policy/PhoneLayoutInflater' (hash 0xf3995427c710a1b6)
07-07 20:56:39.855	Samsung SM-G996B	Info	6652	Choreographer	Skipped 44 frames!  The application may be doing too much work on its main thread.
07-07 20:56:39.855	Samsung SM-G996B	Warning	6652	OnBackInvokedCallback	Set 'android:enableOnBackInvokedCallback="true"' in the application manifest.
07-07 20:56:39.855	Samsung SM-G996B	Warning	6652	OnBackInvokedCallback	OnBackInvokedCallback is not enabled for the application.
07-07 20:56:39.855	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[FragmentTransaction](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[FragmentTransaction](IntPtr handle, JniHandleOwnership transfer)
   at AndroidX.Fragment.App.FragmentManager.BeginTransaction()
   at Microsoft.Maui.Platform.FragmentManagerExtensions.BeginTransactionEx(FragmentManager fragmentManager)
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRendererBase.HandleFragmentUpdate(ShellNavigationSource navSource, ShellSection shellSection, Page page, Boolean animated)
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRendererBase.OnNavigationRequested(Object sender, NavigationRequestedEventArgs e)
   at Microsoft.Maui.Controls.ShellSection.InvokeNavigationRequest(NavigationRequestedEventArgs args)
   at Microsoft.Maui.Controls.ShellSection.OnPushAsync(Page page, Boolean animated)
   at Microsoft.Maui.Controls.ShellSection.PushStackOfPages(List`1 pages, Nullable`1 animate)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<PushStackOfPages>d__73](<PushStackOfPages>d__73& )
   at Microsoft.Maui.Controls.ShellSection.PushStackOfPages(List`1 pages, Nullable`1 animate)
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GoToAsync>d__70](<GoToAsync>d__70& )
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters, ShellNavigationRequest navigationRequest)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GoToAsync>d__14](<GoToAsync>d__14& )
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters, ShellNavigationRequest navigationRequest)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationState state, Nullable`1 animate, Boolean enableRelativeShellRoutes, ShellNavigatingEventArgs deferredArgs, ShellRouteParameters parameters, Nullable`1 canCancel)
   at Microsoft.Maui.Controls.Shell.GoToAsync(ShellNavigationState state, Boolean animate, IDictionary`2 parameters)
   at DefaultMauiApp.ViewModels.HomeViewModel.<>c.<<get_NavigateToProductCategoryCommand>b__124_0>d.MoveNext()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<get_NavigateToProductCategoryCommand>b__124_0>d](<<get_NavigateToProductCategoryCommand>b__124_0>d& )
   at DefaultMauiApp.ViewModels.HomeViewModel.<>c.<get_NavigateToProductCategoryCommand>b__124_0(Object item)
   at Microsoft.Maui.Controls.Command`1.<>c__DisplayClass0_0[[System.Object, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]].<.ctor>b__0(Object o)
   at Microsoft.Maui.Controls.Command.Execute(Object parameter)
   at Microsoft.Maui.Controls.ButtonElement.ElementClicked(VisualElement visualElement, IButtonElement ButtonElementManager)
   at Microsoft.Maui.Controls.ImageButton.SendClicked()
   at Microsoft.Maui.Controls.ImageButton.Microsoft.Maui.IButton.Clicked()
   at Microsoft.Maui.Handlers.ImageButtonHandler.OnClick(Object sender, EventArgs e)
   at Android.Views.View.IOnClickListenerImplementor.OnClick(View )
   at Android.Views.View.IOnClickListenerInvoker.n_OnClick_Landroid_view_View_(IntPtr jnienv, IntPtr native__this, IntPtr native_v)
   at Android.Views.View.IOnClickListenerInvoker.n_OnClick_Landroid_view_View__mm_wrapper(IntPtr jnienv, IntPtr native__this, IntPtr native_v)
07-07 20:56:39.855	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:39.854	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::18423
07-07 20:56:39.854	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'androidx/fragment/app/BackStackRecord' (hash 0x470b60bab7327398)
07-07 20:56:39.852	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[IMenu](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[IMenu](IntPtr handle, JniHandleOwnership transfer)
   at Google.Android.Material.Navigation.NavigationBarView.get_Menu()
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRenderer.SetupMenu()
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRenderer.OnDisplayedPageChanged(Page newPage, Page oldPage)
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRendererBase.set_DisplayedPage(Page value)
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRendererBase.UpdateDisplayedPage(Page page)
   at Microsoft.Maui.Controls.ShellSection.set_DisplayedPage(Page value)
   at Microsoft.Maui.Controls.ShellSection.UpdateDisplayedPage()
   at Microsoft.Maui.Controls.ShellSection.OnVisibleChildAdded(Element child)
   at Microsoft.Maui.Controls.ShellSection.OnChildAdded(Element child)
   at Microsoft.Maui.Controls.BaseShellItem.AddLogicalChild(Element element)
   at Microsoft.Maui.Controls.ShellSection.AddPage(Page page)
   at Microsoft.Maui.Controls.ShellSection.OnPushAsync(Page page, Boolean animated)
   at Microsoft.Maui.Controls.ShellSection.PushStackOfPages(List`1 pages, Nullable`1 animate)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<PushStackOfPages>d__73](<PushStackOfPages>d__73& )
   at Microsoft.Maui.Controls.ShellSection.PushStackOfPages(List`1 pages, Nullable`1 animate)
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GoToAsync>d__70](<GoToAsync>d__70& )
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters, ShellNavigationRequest navigationRequest)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GoToAsync>d__14](<GoToAsync>d__14& )
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters, ShellNavigationRequest navigationRequest)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationState state, Nullable`1 animate, Boolean enableRelativeShellRoutes, ShellNavigatingEventArgs deferredArgs, ShellRouteParameters parameters, Nullable`1 canCancel)
   at Microsoft.Maui.Controls.Shell.GoToAsync(ShellNavigationState state, Boolean animate, IDictionary`2 parameters)
   at DefaultMauiApp.ViewModels.HomeViewModel.<>c.<<get_NavigateToProductCategoryCommand>b__124_0>d.MoveNext()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<get_NavigateToProductCategoryCommand>b__124_0>d](<<get_NavigateToProductCategoryCommand>b__124_0>d& )
   at DefaultMauiApp.ViewModels.HomeViewModel.<>c.<get_NavigateToProductCategoryCommand>b__124_0(Object item)
   at Microsoft.Maui.Controls.Command`1.<>c__DisplayClass0_0[[System.Object, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]].<.ctor>b__0(Object o)
   at Microsoft.Maui.Controls.Command.Execute(Object parameter)
   at Microsoft.Maui.Controls.ButtonElement.ElementClicked(VisualElement visualElement, IButtonElement ButtonElementManager)
   at Microsoft.Maui.Controls.ImageButton.SendClicked()
   at Microsoft.Maui.Controls.ImageButton.Microsoft.Maui.IButton.Clicked()
   at Microsoft.Maui.Handlers.ImageButtonHandler.OnClick(Object sender, EventArgs e)
   at Android.Views.View.IOnClickListenerImplementor.OnClick(View )
   at Android.Views.View.IOnClickListenerInvoker.n_OnClick_Landroid_view_View_(IntPtr jnienv, IntPtr native__this, IntPtr native_v)
   at Android.Views.View.IOnClickListenerInvoker.n_OnClick_Landroid_view_View__mm_wrapper(IntPtr jnienv, IntPtr native__this, IntPtr native_v)
07-07 20:56:39.852	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:39.851	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::22654
07-07 20:56:39.851	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'com/google/android/material/navigation/NavigationBarMenu' (hash 0x6d35d29ea22307f6)
07-07 20:56:39.851	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership )
   at Android.Runtime.OutputStreamInvoker.FromNative(IntPtr , JniHandleOwnership )
   at Android.Runtime.OutputStreamInvoker.FromJniHandle(IntPtr , JniHandleOwnership )
   at Java.Net.URLConnection.get_OutputStream()
   at Xamarin.Android.Net.AndroidMessageHandler.WriteRequestContentToOutput(HttpRequestMessage , HttpURLConnection , CancellationToken )
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<WriteRequestContentToOutput>d__134](<WriteRequestContentToOutput>d__134& )
   at Xamarin.Android.Net.AndroidMessageHandler.WriteRequestContentToOutput(HttpRequestMessage , HttpURLConnection , CancellationToken )
   at Xamarin.Android.Net.AndroidMessageHandler.DoProcessRequest(HttpRequestMessage , URL , HttpURLConnection , CancellationToken , RequestRedirectionState )
   at System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1.AsyncStateMachineBox`1[[System.Net.Http.HttpResponseMessage, System.Net.Http, Version=8.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a],[Xamarin.Android.Net.AndroidMessageHandler.<DoProcessRequest>d__136, Mono.Android, Version=0.0.0.0, Culture=neutral, PublicKeyToken=84e04ff9cfb79065]].ExecutionContextCallback(Object s)
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext , ContextCallback , Object )
   at System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1.AsyncStateMachineBox`1[[System.Net.Http.HttpResponseMessage, System.Net.Http, Version=8.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a],[Xamarin.Android.Net.AndroidMessageHandler.<DoProcessRequest>d__136, Mono.Android, Version=0.0.0.0, Culture=neutral, PublicKeyToken=84e04ff9cfb79065]].MoveNext(Thread )
   at System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1.AsyncStateMachineBox`1[[System.Net.Http.HttpResponseMessage, System.Net.Http, Version=8.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a],[Xamarin.Android.Net.AndroidMessageHandler.<DoProcessRequest>d__136, Mono.Android, Version=0.0.0.0, Culture=neutral, PublicKeyToken=84e04ff9cfb79065]].MoveNext()
   at System.Threading.Tasks.AwaitTaskContinuation.RunOrScheduleAction(IAsyncStateMachineBox , Boolean )
   at System.Threading.Tasks.Task.RunContinuations(Object )
   at System.Threading.Tasks.Task.FinishContinuations()
   at System.Threading.Tasks.Task.FinishStageThree()
   at System.Threading.Tasks.Task.FinishStageTwo()
   at System.Threading.Tasks.Task.FinishSlow(Boolean )
   at System.Threading.Tasks.Task.Finish(Boolean )
   at System.Threading.Tasks.Task.ExecuteWithThreadLocal(Task& , Thread )
   at System.Threading.Tasks.Task.ExecuteEntryUnsafe(Thread )
   at System.Threading.Tasks.Task.ExecuteFromThreadPool(Thread )
   at System.Threading.ThreadPoolWorkQueue.Dispatch()
   at System.Threading.PortableThreadPool.WorkerThread.WorkerThreadStart()
   at System.Threading.Thread.StartCallback()
07-07 20:56:39.851	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:39.850	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::36654
07-07 20:56:39.850	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'com/android/okhttp/okio/RealBufferedSink$1' (hash 0xea2c1b8de74f1645)
07-07 20:56:39.849	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership )
   at Android.Runtime.OutputStreamInvoker.FromNative(IntPtr , JniHandleOwnership )
   at Android.Runtime.OutputStreamInvoker.FromJniHandle(IntPtr , JniHandleOwnership )
   at Java.Net.URLConnection.get_OutputStream()
   at Xamarin.Android.Net.AndroidMessageHandler.WriteRequestContentToOutput(HttpRequestMessage , HttpURLConnection , CancellationToken )
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<WriteRequestContentToOutput>d__134](<WriteRequestContentToOutput>d__134& )
   at Xamarin.Android.Net.AndroidMessageHandler.WriteRequestContentToOutput(HttpRequestMessage , HttpURLConnection , CancellationToken )
   at Xamarin.Android.Net.AndroidMessageHandler.DoProcessRequest(HttpRequestMessage , URL , HttpURLConnection , CancellationToken , RequestRedirectionState )
   at System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1.AsyncStateMachineBox`1[[System.Net.Http.HttpResponseMessage, System.Net.Http, Version=8.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a],[Xamarin.Android.Net.AndroidMessageHandler.<DoProcessRequest>d__136, Mono.Android, Version=0.0.0.0, Culture=neutral, PublicKeyToken=84e04ff9cfb79065]].ExecutionContextCallback(Object s)
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext , ContextCallback , Object )
   at System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1.AsyncStateMachineBox`1[[System.Net.Http.HttpResponseMessage, System.Net.Http, Version=8.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a],[Xamarin.Android.Net.AndroidMessageHandler.<DoProcessRequest>d__136, Mono.Android, Version=0.0.0.0, Culture=neutral, PublicKeyToken=84e04ff9cfb79065]].MoveNext(Thread )
   at System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1.AsyncStateMachineBox`1[[System.Net.Http.HttpResponseMessage, System.Net.Http, Version=8.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a],[Xamarin.Android.Net.AndroidMessageHandler.<DoProcessRequest>d__136, Mono.Android, Version=0.0.0.0, Culture=neutral, PublicKeyToken=84e04ff9cfb79065]].MoveNext()
   at System.Threading.Tasks.AwaitTaskContinuation.RunOrScheduleAction(IAsyncStateMachineBox , Boolean )
   at System.Threading.Tasks.Task.RunContinuations(Object )
   at System.Threading.Tasks.Task.FinishContinuations()
   at System.Threading.Tasks.Task.FinishStageThree()
   at System.Threading.Tasks.Task.FinishStageTwo()
   at System.Threading.Tasks.Task.FinishSlow(Boolean )
   at System.Threading.Tasks.Task.Finish(Boolean )
   at System.Threading.Tasks.Task.ExecuteWithThreadLocal(Task& , Thread )
   at System.Threading.Tasks.Task.ExecuteEntryUnsafe(Thread )
   at System.Threading.Tasks.Task.ExecuteFromThreadPool(Thread )
   at System.Threading.ThreadPoolWorkQueue.Dispatch()
   at System.Threading.PortableThreadPool.WorkerThread.WorkerThreadStart()
   at System.Threading.Thread.StartCallback()
07-07 20:56:39.849	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:39.848	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::37038
07-07 20:56:39.848	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'com/android/okhttp/okio/RealBufferedSink$1' (hash 0xea2c1b8de74f1645)
07-07 20:56:39.847	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[URLConnection](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[URLConnection](IntPtr handle, JniHandleOwnership transfer)
   at Java.Net.URL.OpenConnection()
   at Xamarin.Android.Net.AndroidMessageHandler.DoSendAsync(HttpRequestMessage , CancellationToken )
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<DoSendAsync>d__127](<DoSendAsync>d__127& )
   at Xamarin.Android.Net.AndroidMessageHandler.DoSendAsync(HttpRequestMessage , CancellationToken )
   at Xamarin.Android.Net.AndroidMessageHandler.SendAsync(HttpRequestMessage , CancellationToken )
   at System.Net.Http.HttpClientHandler.SendAsync(HttpRequestMessage , CancellationToken )
   at System.Net.Http.HttpMessageInvoker.SendAsync(HttpRequestMessage , CancellationToken )
   at System.Net.Http.HttpClient.<>n__0(HttpRequestMessage , CancellationToken )
   at System.Net.Http.HttpClient.<SendAsync>g__Core|83_0(HttpRequestMessage , HttpCompletionOption , CancellationTokenSource , Boolean , CancellationTokenSource , CancellationToken )
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<SendAsync>g__Core|83_0>d](<<SendAsync>g__Core|83_0>d& )
   at System.Net.Http.HttpClient.<SendAsync>g__Core|83_0(HttpRequestMessage , HttpCompletionOption , CancellationTokenSource , Boolean , CancellationTokenSource , CancellationToken )
   at System.Net.Http.HttpClient.SendAsync(HttpRequestMessage , HttpCompletionOption , CancellationToken )
   at System.Net.Http.HttpClient.SendAsync(HttpRequestMessage , CancellationToken )
   at System.Net.Http.HttpClient.PostAsync(Uri , HttpContent , CancellationToken )
   at System.Net.Http.HttpClient.PostAsync(Uri , HttpContent )
   at DefaultMauiApp.Services.RestServices.ProductService.GetProducts(SearchModel model)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GetProducts>d__4](<GetProducts>d__4& )
   at DefaultMauiApp.Services.RestServices.ProductService.GetProducts(SearchModel model)
   at DefaultMauiApp.ViewModels.ProductCategoryDetailViewModel.LoadProducts()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<LoadProducts>d__70](<LoadProducts>d__70& )
   at DefaultMauiApp.ViewModels.ProductCategoryDetailViewModel.LoadProducts()
   at DefaultMauiApp.ViewModels.ProductCategoryDetailViewModel.Refresh()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<Refresh>d__74](<Refresh>d__74& )
   at DefaultMauiApp.ViewModels.ProductCategoryDetailViewModel.Refresh()
   at DefaultMauiApp.ViewModels.ProductCategoryDetailViewModel.<get_RefreshCommand>b__79_0()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<get_RefreshCommand>b__79_0>d](<<get_RefreshCommand>b__79_0>d& )
   at DefaultMauiApp.ViewModels.ProductCategoryDetailViewModel.<get_RefreshCommand>b__79_0()
   at Microsoft.Maui.Controls.Command.<>c__DisplayClass4_0.<.ctor>b__0(Object o)
   at Microsoft.Maui.Controls.Command.Execute(Object parameter)
   at DefaultMauiApp.ViewModels.ProductCategoryDetailViewModel.ApplyQueryAttributes(IDictionary`2 query)
   at Microsoft.Maui.Controls.ShellContent.ApplyQueryAttributes(Object content, ShellRouteParameters query, ShellRouteParameters oldQuery)
   at Microsoft.Maui.Controls.ShellContent.ApplyQueryAttributes(Object content, ShellRouteParameters query, ShellRouteParameters oldQuery)
   at Microsoft.Maui.Controls.ShellContent.OnQueryAttributesPropertyChanged(BindableObject bindable, Object oldValue, Object newValue)
   at Microsoft.Maui.Controls.BindableObject.SetValueActual(BindableProperty property, BindablePropertyContext context, Object value, Boolean currentlyApplying, SetValueFlags attributes, Boolean silent)
   at Microsoft.Maui.Controls.BindableObject.SetValueCore(BindableProperty property, Object value, SetValueFlags attributes, SetValuePrivateFlags privateAttributes)
   at Microsoft.Maui.Controls.BindableObject.SetValue(BindableProperty property, Object value, Boolean fromStyle, Boolean checkAccess)
   at Microsoft.Maui.Controls.BindableObject.SetValue(BindableProperty property, Object value)
   at Microsoft.Maui.Controls.ShellNavigationManager.ApplyQueryAttributes(Element element, ShellRouteParameters query, Boolean isLastItem, Boolean isPopping)
   at Microsoft.Maui.Controls.ShellSection.GetOrCreateFromRoute(String route, ShellRouteParameters queryData, IServiceProvider services, Boolean isLast, Boolean isPopping)
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GoToAsync>d__70](<GoToAsync>d__70& )
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters, ShellNavigationRequest navigationRequest)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GoToAsync>d__14](<GoToAsync>d__14& )
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters, ShellNavigationRequest navigationRequest)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationParameters shellNavigationParameters)
   at Microsoft.Maui.Controls.ShellNavigationManager.GoToAsync(ShellNavigationState state, Nullable`1 animate, Boolean enableRelativeShellRoutes, ShellNavigatingEventArgs deferredArgs, ShellRouteParameters parameters, Nullable`1 canCancel)
   at Microsoft.Maui.Controls.Shell.GoToAsync(ShellNavigationState state, Boolean animate, IDictionary`2 parameters)
   at DefaultMauiApp.ViewModels.HomeViewModel.<>c.<<get_NavigateToProductCategoryCommand>b__124_0>d.MoveNext()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<get_NavigateToProductCategoryCommand>b__124_0>d](<<get_NavigateToProductCategoryCommand>b__124_0>d& )
   at DefaultMauiApp.ViewModels.HomeViewModel.<>c.<get_NavigateToProductCategoryCommand>b__124_0(Object item)
   at Microsoft.Maui.Controls.Command`1.<>c__DisplayClass0_0[[System.Object, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]].<.ctor>b__0(Object o)
   at Microsoft.Maui.Controls.Command.Execute(Object parameter)
   at Microsoft.Maui.Controls.ButtonElement.ElementClicked(VisualElement visualElement, IButtonElement ButtonElementManager)
   at Microsoft.Maui.Controls.ImageButton.SendClicked()
   at Microsoft.Maui.Controls.ImageButton.Microsoft.Maui.IButton.Clicked()
   at Microsoft.Maui.Handlers.ImageButtonHandler.OnClick(Object sender, EventArgs e)
   at Android.Views.View.IOnClickListenerImplementor.OnClick(View )
   at Android.Views.View.IOnClickListenerInvoker.n_OnClick_Landroid_view_View_(IntPtr jnienv, IntPtr native__this, IntPtr native_v)
